Modification ID,Product ID,Creation Time,Creator ID,Last Modified Time,Last Modified By ID
422,PID0421,2020/2/17 16:30,5,2021/4/19 15:31,29
423,PID0422,2021/11/5 16:08,36,2022/4/30 23:57,27
424,PID0423,2022/11/25 11:20,6,2021/6/11 6:04,40
425,PID0424,2020/3/12 0:58,20,2023/10/29 11:41,86
426,PID0425,2022/3/30 23:22,74,2022/6/21 2:04,3
427,PID0426,2021/4/5 0:40,98,2021/10/7 23:58,6
428,PID0427,2022/1/9 12:29,70,2020/2/1 19:15,62
429,PID0428,2023/7/1 14:22,33,2022/5/30 21:59,47
430,PID0429,2021/11/21 16:04,34,2021/2/24 13:18,2
431,PID0430,2021/9/4 8:09,1,2022/7/18 14:18,47
432,PID0431,2021/5/5 5:16,24,2020/11/4 21:02,55
433,PID0432,2023/12/16 9:01,23,2020/10/21 8:57,75
434,PID0433,2023/11/6 12:18,73,2023/1/30 13:57,77
435,PID0434,2023/6/3 8:31,51,2020/11/16 4:12,43
436,PID0435,2021/2/10 4:49,97,2023/12/29 20:25,39
437,PID0436,2023/6/15 5:50,86,2023/9/24 14:31,21
438,PID0437,2022/2/11 16:16,56,2023/2/10 7:08,65
439,PID0438,2020/8/4 16:34,10,2021/10/13 22:46,28
440,PID0439,2022/10/23 14:58,2,2021/12/28 19:49,21
441,PID0440,2023/1/9 9:32,87,2020/3/17 11:44,40
442,PID0441,2023/8/1 14:12,76,2022/11/2 20:24,4
443,PID0442,2021/4/17 6:40,7,2021/8/30 2:26,14
444,PID0443,2022/8/10 15:32,6,2023/8/30 16:24,73
445,PID0444,2023/4/17 16:21,77,2020/1/17 9:32,56
446,PID0445,2020/4/26 7:28,23,2023/4/14 20:11,77
447,PID0446,2021/8/29 7:48,44,2020/1/28 6:55,67
448,PID0447,2023/2/25 20:55,49,2022/11/10 1:10,36
449,PID0448,2022/3/1 15:33,77,2020/1/29 3:18,100
450,PID0449,2020/9/7 4:29,57,2023/10/7 23:19,8
451,PID0450,2021/3/15 14:01,31,2021/8/5 13:45,36
452,PID0451,2021/1/18 16:08,6,2023/12/16 4:54,15
453,PID0452,2020/6/3 14:00,71,2022/5/11 17:53,53
454,PID0453,2022/3/20 4:28,66,2020/12/2 21:53,7
455,PID0454,2023/9/27 2:43,43,2021/12/29 7:00,56
456,PID0455,2023/1/6 10:57,96,2020/3/10 2:04,52
457,PID0456,2021/7/12 10:42,84,2022/3/7 18:48,41
458,PID0457,2022/6/9 8:37,31,2022/5/4 18:26,81
459,PID0458,2020/5/29 19:39,33,2023/6/24 17:53,68
460,PID0459,2023/10/1 14:41,76,2021/8/31 18:25,87
461,PID0460,2023/4/11 5:23,70,2023/12/4 11:21,56
462,PID0461,2022/9/6 12:01,92,2021/11/23 6:34,31
463,PID0462,2021/7/17 13:34,28,2023/4/30 10:49,53
464,PID0463,2023/6/1 0:49,55,2021/1/7 9:25,35
465,PID0464,2022/10/5 2:19,63,2021/1/4 22:22,63
466,PID0465,2022/11/25 22:56,20,2020/12/7 5:41,72
467,PID0466,2022/6/2 1:52,7,2022/12/30 19:13,76
468,PID0467,2023/6/23 19:44,90,2020/12/20 5:16,72
469,PID0468,2023/5/22 8:51,93,2023/3/30 12:52,22
470,PID0469,2022/11/7 14:12,86,2022/5/25 19:04,82
471,PID0470,2022/8/9 3:55,97,2020/8/17 3:59,92
472,PID0471,2023/3/21 2:47,43,2022/4/17 14:13,96
473,PID0472,2020/12/26 4:07,11,2021/5/22 12:37,10
474,PID0473,2021/1/24 5:12,23,2022/2/6 20:42,90
475,PID0474,2020/10/2 13:24,50,2021/3/30 17:47,66
476,PID0475,2021/2/2 22:10,22,2023/7/26 23:35,11
477,PID0476,2020/5/7 8:35,5,2021/2/18 15:40,26
478,PID0477,2021/6/28 4:11,81,2020/9/25 18:23,24
479,PID0478,2020/8/22 17:15,30,2022/6/13 12:59,8
480,PID0479,2022/2/25 10:59,28,2023/12/28 5:50,95
481,PID0480,2022/10/2 9:47,98,2022/11/10 18:07,7
482,PID0481,2022/7/21 11:44,90,2022/4/29 10:49,22
483,PID0482,2022/7/13 6:03,57,2023/12/14 22:56,92
484,PID0483,2023/7/15 20:13,7,2021/10/22 23:17,87
485,PID0484,2022/12/15 10:13,16,2023/3/17 15:23,67
486,PID0485,2023/8/10 2:47,24,2023/6/21 7:22,48
487,PID0486,2020/9/1 3:47,79,2023/7/10 7:20,67
488,PID0487,2021/6/26 9:40,85,2022/3/9 22:09,53
489,PID0488,2022/9/9 8:38,91,2021/12/26 20:19,77
490,PID0489,2021/8/22 16:57,31,2020/8/11 17:35,87
491,PID0490,2023/1/20 20:51,100,2020/10/25 3:53,63
492,PID0491,2022/5/8 9:13,44,2020/5/24 21:22,99
493,PID0492,2020/3/11 4:52,69,2022/1/30 12:51,69
494,PID0493,2023/4/23 19:12,96,2021/12/27 15:45,29
495,PID0494,2022/8/1 19:10,14,2020/12/8 7:50,5
496,PID0495,2020/8/30 0:41,65,2022/6/2 16:43,5
497,PID0496,2023/1/28 18:58,93,2020/11/26 23:32,5
498,PID0497,2023/12/17 13:03,36,2021/6/26 21:31,91
499,PID0498,2022/8/24 1:12,19,2020/9/5 12:30,25
500,PID0499,2023/9/1 11:24,62,2021/1/8 1:02,11
501,PID0500,2020/12/19 21:49,92,2022/4/11 2:02,38
502,PID0501,2023/11/28 12:27,91,2020/7/25 7:17,61
503,PID0502,2021/2/27 20:47,15,2020/8/28 16:00,64
504,PID0503,2022/6/4 15:54,17,2023/6/28 21:42,11
505,PID0504,2021/12/16 9:04,47,2020/11/9 5:02,80
506,PID0505,2020/3/21 4:51,75,2020/1/7 13:17,29
507,PID0506,2020/10/10 13:41,62,2022/2/26 20:11,8
508,PID0507,2021/12/4 9:22,75,2023/7/1 1:53,100
509,PID0508,2022/7/30 23:24,82,2021/1/29 4:25,46
510,PID0509,2021/4/30 2:04,40,2021/11/30 4:10,75
511,PID0510,2021/5/3 11:46,53,2022/3/7 7:22,40
512,PID0511,2022/12/19 14:58,65,2021/4/30 10:07,39
513,PID0512,2021/8/15 3:55,82,2020/6/10 13:48,91
514,PID0513,2021/3/4 7:55,21,2021/6/2 18:57,73
515,PID0514,2023/5/31 11:30,87,2022/9/1 21:58,99
516,PID0515,2023/3/14 9:27,63,2021/5/8 18:00,52
517,PID0516,2022/11/21 7:53,78,2020/7/12 19:50,5
518,PID0517,2020/5/14 1:25,100,2022/10/2 11:03,25
519,PID0518,2021/3/3 20:07,65,2020/9/16 23:08,71
520,PID0519,2021/11/19 5:53,93,2021/6/3 22:18,69
521,PID0520,2021/5/27 11:50,1,2021/5/25 8:31,70
522,PID0521,2020/11/27 4:40,4,2020/5/14 9:10,88
523,PID0522,2021/10/29 11:40,52,2023/4/23 11:54,47
524,PID0523,2021/7/16 9:05,69,2022/4/29 11:22,38
525,PID0524,2023/2/14 21:47,78,2022/3/1 17:16,88
526,PID0525,2021/12/2 9:58,18,2021/4/20 13:28,1
527,PID0526,2021/9/13 5:29,92,2022/9/13 11:00,51
528,PID0527,2023/3/18 15:35,39,2020/2/22 23:42,4
529,PID0528,2021/7/18 20:55,50,2022/10/15 15:51,26
530,PID0529,2020/4/24 1:34,66,2021/1/26 16:03,85
531,PID0530,2022/11/27 13:56,13,2021/6/19 12:20,17
532,PID0531,2023/10/20 16:56,88,2021/3/27 23:19,56
533,PID0532,2022/8/4 17:25,62,2021/10/18 8:16,33
534,PID0533,2021/11/27 2:18,64,2023/11/15 8:55,82
535,PID0534,2021/4/9 8:45,35,2020/9/23 6:43,9
536,PID0535,2021/3/18 19:06,15,2021/1/29 11:44,17
537,PID0536,2022/5/20 23:12,26,2020/10/3 16:17,62
538,PID0537,2021/6/4 3:26,48,2021/9/7 14:15,70
539,PID0538,2020/11/8 7:21,49,2022/1/26 21:14,97
540,PID0539,2022/12/27 9:05,41,2021/5/27 20:21,65
541,PID0540,2020/11/11 20:13,91,2020/10/17 5:29,55
542,PID0541,2021/5/30 2:14,58,2022/1/23 11:12,82
543,PID0542,2021/9/22 11:14,34,2023/1/16 12:29,49
544,PID0543,2020/12/24 1:08,37,2020/5/5 20:58,34
545,PID0544,2023/9/9 23:40,38,2020/6/30 21:00,98
546,PID0545,2022/9/14 10:00,66,2020/5/24 5:08,40
547,PID0546,2022/5/12 22:34,91,2020/12/22 8:47,7
548,PID0547,2022/1/10 19:13,32,2023/3/13 11:24,45
549,PID0548,2021/7/31 2:57,12,2022/11/20 0:16,43
550,PID0549,2020/1/10 11:30,33,2020/6/29 22:04,1
551,PID0550,2022/12/16 16:38,60,2022/3/9 2:34,77
552,PID0551,2020/9/14 1:51,90,2022/7/4 19:51,21
553,PID0552,2020/8/9 15:31,52,2021/10/8 4:51,38
554,PID0553,2022/3/24 11:47,33,2021/4/30 4:02,58
555,PID0554,2023/5/21 9:17,93,2020/7/4 23:01,79
556,PID0555,2020/9/21 23:40,91,2020/7/30 16:05,64
557,PID0556,2020/9/9 2:51,64,2021/5/21 9:55,83
558,PID0557,2023/5/26 11:00,98,2021/12/21 16:05,93
559,PID0558,2023/2/18 3:27,99,2021/7/29 2:14,10
560,PID0559,2021/3/29 2:55,77,2020/4/20 9:08,2
561,PID0560,2020/8/21 5:27,4,2022/1/5 13:20,72
562,PID0561,2023/12/21 6:41,35,2022/3/4 8:54,89
563,PID0562,2023/2/11 13:46,63,2022/1/6 6:19,7
564,PID0563,2022/2/25 8:44,81,2022/6/2 4:42,64
565,PID0564,2020/9/13 12:53,13,2021/2/3 5:17,88
566,PID0565,2022/5/24 7:54,8,2022/6/27 9:30,9
567,PID0566,2023/2/28 7:48,3,2023/4/3 8:41,77
568,PID0567,2023/1/6 23:44,83,2022/5/21 16:28,21
569,PID0568,2023/3/12 13:58,69,2020/8/14 14:41,38
570,PID0569,2023/10/30 12:34,40,2022/2/15 7:48,7
571,PID0570,2023/8/4 3:51,12,2022/3/22 0:43,17
572,PID0571,2020/7/17 0:43,81,2020/2/9 14:40,80
573,PID0572,2021/11/9 17:57,100,2021/8/19 7:06,74
574,PID0573,2022/8/12 22:15,17,2023/8/25 4:24,55
575,PID0574,2021/5/11 11:47,59,2021/5/8 21:13,60
576,PID0575,2020/7/9 12:58,41,2021/9/29 19:46,35
577,PID0576,2020/4/26 8:34,66,2020/6/10 9:34,59
578,PID0577,2022/1/30 3:26,13,2023/10/18 10:46,80
579,PID0578,2022/3/16 20:14,31,2023/11/22 19:59,47
580,PID0579,2022/4/10 22:25,50,2021/5/3 18:31,100
581,PID0580,2022/4/10 3:59,42,2022/3/1 14:49,45
582,PID0581,2021/4/25 0:16,26,2020/6/8 3:44,91
583,PID0582,2022/11/12 10:02,46,2021/3/18 5:32,92
584,PID0583,2021/7/21 15:50,21,2021/1/5 12:18,43
585,PID0584,2021/8/15 9:00,10,2022/5/1 16:38,13
586,PID0585,2021/11/8 10:37,29,2021/3/20 22:11,47
587,PID0586,2020/4/21 12:52,5,2021/9/20 10:37,84
588,PID0587,2020/5/27 21:15,57,2023/5/15 4:02,57
589,PID0588,2020/10/7 5:27,35,2022/1/12 7:59,13
590,PID0589,2021/12/16 21:01,62,2022/11/23 3:58,84
591,PID0590,2022/1/2 21:59,30,2022/5/30 0:44,94
592,PID0591,2023/8/2 21:47,89,2022/5/24 6:50,25
593,PID0592,2020/12/29 4:29,96,2020/4/20 21:33,56
594,PID0593,2020/11/21 7:19,72,2023/5/31 17:12,14
595,PID0594,2023/3/31 0:43,35,2022/10/29 6:51,38
596,PID0595,2022/12/21 18:10,56,2021/4/12 10:55,20
597,PID0596,2023/12/2 1:47,25,2020/12/22 13:13,59
598,PID0597,2023/11/17 1:43,17,2023/7/20 23:13,40
599,PID0598,2021/12/17 18:34,25,2022/8/13 9:49,38
600,PID0599,2020/6/25 20:56,95,2021/4/14 16:36,4
601,PID0600,2020/11/23 1:22,6,2021/12/9 12:52,50
602,PID0601,2020/10/22 18:24,17,2023/12/27 11:16,55
603,PID0602,2020/10/16 5:18,76,2022/6/15 18:51,66
604,PID0603,2020/5/27 18:02,43,2022/10/19 9:27,35
605,PID0604,2020/8/2 15:45,89,2021/10/5 23:50,80
606,PID0605,2021/4/10 15:37,53,2023/12/25 21:31,30
607,PID0606,2023/7/27 20:42,33,2021/12/4 13:03,8
608,PID0607,2020/7/12 2:55,42,2022/8/15 14:35,73
609,PID0608,2022/10/13 6:22,19,2021/8/24 23:32,93
610,PID0609,2020/8/8 21:44,64,2021/9/3 18:30,34
611,PID0610,2020/1/15 18:10,79,2020/5/26 7:17,74
612,PID0611,2021/4/5 7:05,5,2020/11/16 14:15,22
613,PID0612,2022/2/2 21:06,78,2022/10/21 14:03,53
614,PID0613,2022/4/23 18:39,59,2022/12/10 16:55,50
615,PID0614,2022/9/15 2:06,51,2023/7/28 3:36,1
616,PID0615,2023/2/3 7:59,25,2022/8/17 9:08,95
617,PID0616,2020/6/21 6:27,41,2023/5/10 7:50,49
618,PID0617,2023/1/4 9:14,68,2020/2/12 3:35,82
619,PID0618,2023/10/12 7:32,38,2022/9/5 6:55,52
620,PID0619,2022/10/14 17:44,7,2021/11/24 10:41,26
621,PID0620,2021/9/13 19:01,75,2022/4/10 15:26,3
622,PID0621,2023/8/29 20:16,55,2020/11/13 19:15,54
623,PID0622,2020/12/22 12:51,84,2023/3/11 5:43,6
624,PID0623,2020/10/30 12:38,83,2023/2/3 1:13,6
625,PID0624,2022/2/5 17:08,45,2020/8/9 5:19,20
626,PID0625,2023/12/11 5:17,64,2023/3/1 21:04,33
627,PID0626,2021/9/6 22:48,96,2022/10/13 14:25,26
628,PID0627,2022/11/3 14:35,41,2020/10/17 19:30,31
629,PID0628,2021/10/8 15:01,32,2023/7/25 2:28,42
630,PID0629,2023/9/18 10:11,27,2021/9/13 23:15,94
631,PID0630,2023/7/18 0:21,100,2021/8/13 12:37,39
632,PID0631,2021/8/7 10:38,55,2021/1/16 23:03,15
633,PID0632,2022/6/20 13:09,93,2022/5/17 22:36,77
634,PID0633,2020/7/22 9:20,6,2022/2/11 2:32,72
635,PID0634,2023/7/29 20:01,70,2023/5/11 17:58,38
636,PID0635,2020/11/29 8:41,26,2020/5/11 5:52,94
637,PID0636,2021/3/24 3:24,8,2021/5/5 21:10,16
638,PID0637,2023/7/11 18:42,45,2023/3/10 4:45,74
639,PID0638,2021/6/27 23:46,3,2022/6/5 14:05,72
640,PID0639,2022/12/28 5:01,57,2020/3/4 15:48,24
641,PID0640,2021/4/17 0:58,42,2021/9/17 11:13,8
642,PID0641,2020/6/27 16:34,95,2023/3/14 23:17,70
643,PID0642,2021/8/6 11:10,75,2022/10/4 2:48,65
644,PID0643,2021/7/17 12:31,61,2020/6/20 13:31,97
645,PID0644,2022/12/8 14:07,29,2021/9/20 12:39,8
646,PID0645,2021/9/27 2:37,13,2020/3/3 16:50,16
647,PID0646,2022/4/7 23:41,51,2022/10/20 22:06,52
648,PID0647,2022/9/12 21:49,79,2023/11/8 7:31,62
649,PID0648,2021/11/17 9:35,86,2022/11/22 2:31,15
650,PID0649,2023/7/28 16:12,28,2022/4/12 20:13,72
651,PID0650,2021/7/10 1:13,75,2021/12/26 0:27,62
652,PID0651,2023/9/20 6:39,19,2022/3/18 1:43,53
653,PID0652,2021/8/7 7:52,37,2021/9/12 18:54,68
654,PID0653,2022/10/28 3:36,97,2022/11/13 8:40,6
655,PID0654,2021/5/23 18:10,29,2022/6/6 5:13,2
656,PID0655,2022/3/16 7:50,98,2023/5/30 1:53,10
657,PID0656,2021/10/31 21:30,55,2022/7/2 16:58,68
658,PID0657,2022/3/13 17:20,30,2023/3/17 16:46,21
659,PID0658,2020/11/2 11:32,30,2020/6/28 16:41,6
660,PID0659,2022/3/31 14:43,46,2020/12/8 22:59,84
661,PID0660,2022/3/14 3:02,13,2022/9/20 15:59,44
662,PID0661,2020/5/30 18:39,79,2021/1/28 21:20,16
663,PID0662,2020/5/26 11:14,16,2022/3/11 8:21,82
664,PID0663,2020/1/18 9:59,7,2021/11/29 11:40,34
665,PID0664,2023/7/7 14:00,33,2020/6/15 8:13,22
666,PID0665,2023/5/28 15:02,98,2022/12/23 8:16,95
667,PID0666,2020/6/3 2:18,98,2022/12/11 3:18,56
668,PID0667,2023/2/6 19:24,20,2020/4/12 23:34,99
669,PID0668,2021/6/29 8:37,81,2022/2/15 13:47,38
670,PID0669,2023/12/20 5:06,47,2023/3/8 3:08,63
671,PID0670,2021/3/8 13:01,97,2020/7/30 20:57,83
672,PID0671,2022/12/4 21:45,68,2023/12/16 5:35,89
673,PID0672,2021/12/11 22:43,94,2021/3/1 10:13,48
674,PID0673,2023/8/8 5:48,45,2023/8/14 9:16,20
675,PID0674,2020/3/6 13:57,64,2020/5/19 1:18,73
676,PID0675,2022/3/22 5:32,60,2021/9/8 23:37,32
677,PID0676,2022/12/5 14:03,80,2021/5/7 18:10,62
678,PID0677,2021/5/29 6:21,71,2020/3/16 13:44,44
679,PID0678,2022/12/18 22:09,50,2020/6/8 3:27,100
680,PID0679,2023/5/3 22:05,6,2023/1/23 11:54,30
681,PID0680,2020/6/5 3:35,88,2021/11/13 2:25,29
682,PID0681,2021/6/18 5:26,83,2020/12/11 3:45,7
683,PID0682,2022/12/9 6:50,17,2022/8/21 1:30,59
684,PID0683,2020/4/2 16:44,88,2023/4/17 6:00,78
685,PID0684,2021/6/19 5:19,70,2023/12/26 5:32,65
686,PID0685,2022/4/16 17:36,62,2020/3/20 18:22,48
687,PID0686,2022/7/14 14:19,38,2021/11/11 9:15,61
688,PID0687,2020/3/28 11:51,75,2021/10/4 11:50,42
689,PID0688,2020/1/7 4:24,32,2023/4/26 7:10,73
690,PID0689,2021/8/17 13:29,64,2023/9/14 17:34,37
691,PID0690,2021/3/25 12:16,50,2022/2/24 22:38,43
692,PID0691,2020/9/29 6:13,47,2022/9/16 7:49,23
693,PID0692,2020/7/18 8:17,33,2022/7/26 5:14,25
694,PID0693,2020/10/22 17:26,50,2021/8/17 1:37,18
695,PID0694,2023/7/26 3:22,29,2022/9/1 4:00,43
696,PID0695,2020/10/18 18:48,74,2022/5/11 13:44,75
697,PID0696,2023/8/3 22:53,94,2023/11/11 2:19,33
698,PID0697,2021/2/1 6:06,10,2022/9/25 3:09,71
699,PID0698,2023/3/21 16:12,100,2023/7/27 3:34,25
700,PID0699,2021/8/25 8:56,22,2021/9/3 20:59,6
701,PID0700,2020/8/13 6:20,19,2020/11/23 4:21,1
702,PID0701,2022/10/18 14:46,14,2022/4/24 20:25,10
703,PID0702,2021/9/3 19:53,64,2020/1/20 11:22,50
704,PID0703,2022/4/14 21:34,55,2022/3/14 2:01,20
705,PID0704,2021/1/10 6:45,50,2020/2/11 15:37,23
706,PID0705,2020/10/25 23:29,41,2020/8/18 18:26,93
707,PID0706,2023/6/17 21:40,40,2021/10/19 10:52,57
708,PID0707,2020/8/6 11:29,32,2021/4/20 10:21,22
709,PID0708,2021/6/1 15:39,99,2022/10/28 8:12,4
710,PID0709,2023/6/22 0:07,65,2021/7/20 23:16,55
711,PID0710,2020/3/11 6:40,71,2020/1/7 22:53,21
712,PID0711,2020/12/4 3:13,19,2022/3/19 0:21,38
713,PID0712,2021/5/9 11:05,8,2021/12/29 3:38,74
714,PID0713,2021/10/1 12:08,47,2020/1/26 22:26,28
715,PID0714,2023/4/30 19:39,50,2020/6/10 5:42,18
716,PID0715,2020/10/18 1:56,46,2021/4/22 2:47,91
717,PID0716,2021/11/7 8:01,78,2022/5/28 10:52,4
718,PID0717,2022/4/16 12:50,90,2021/2/23 18:04,91
719,PID0718,2022/8/21 12:29,51,2021/5/20 10:59,89
720,PID0719,2021/2/24 16:53,24,2023/5/28 12:56,87
721,PID0720,2022/10/9 18:04,21,2021/2/23 22:33,4
722,PID0721,2023/12/24 1:07,48,2021/5/11 5:59,45
723,PID0722,2021/3/9 11:19,13,2022/2/12 19:10,41
724,PID0723,2023/9/8 22:03,51,2023/10/12 15:46,18
725,PID0724,2020/3/20 19:46,37,2020/10/22 8:49,86
726,PID0725,2021/6/15 16:51,88,2023/8/4 11:54,25
727,PID0726,2020/5/16 7:03,57,2021/1/7 16:13,24
728,PID0727,2020/4/19 21:55,31,2023/10/28 19:05,12
729,PID0728,2021/5/10 2:54,91,2023/10/26 16:55,3
730,PID0729,2020/4/11 23:53,27,2022/12/11 17:50,62
731,PID0730,2022/2/4 4:21,79,2022/7/19 6:38,72
732,PID0731,2023/5/11 15:23,88,2023/10/3 18:24,67
733,PID0732,2021/1/21 17:45,33,2022/5/5 5:27,53
734,PID0733,2023/5/29 12:36,34,2021/9/16 8:50,58
735,PID0734,2022/8/27 3:01,88,2023/9/12 19:56,85
736,PID0735,2021/3/22 17:06,4,2021/2/3 18:29,59
737,PID0736,2020/2/21 19:38,10,2023/3/1 20:11,100
738,PID0737,2022/5/8 5:20,6,2020/11/15 19:42,12
739,PID0738,2022/6/5 2:22,81,2020/9/2 11:53,93
740,PID0739,2022/10/14 18:56,82,2020/5/29 21:42,81
741,PID0740,2023/3/19 23:46,37,2021/6/9 4:48,23
742,PID0741,2022/10/1 14:49,60,2023/5/30 15:31,23
743,PID0742,2022/11/28 18:45,72,2022/11/13 8:34,22
744,PID0743,2021/5/20 6:17,98,2021/10/14 10:28,13
745,PID0744,2023/1/1 4:45,92,2023/10/4 6:16,94
746,PID0745,2020/12/9 22:59,49,2020/8/26 12:38,87
747,PID0746,2023/2/14 23:22,69,2021/3/28 13:03,53
748,PID0747,2022/12/2 5:17,27,2022/1/4 5:14,61
749,PID0748,2020/11/27 5:47,15,2020/3/20 15:02,96
750,PID0749,2022/8/21 8:20,61,2020/12/23 12:51,15
751,PID0750,2021/10/29 15:40,60,2022/7/1 16:37,1
752,PID0751,2022/4/27 10:04,47,2023/3/17 9:55,39
753,PID0752,2022/7/24 12:32,53,2021/4/1 23:51,63
754,PID0753,2023/2/5 3:48,55,2020/1/23 9:02,4
755,PID0754,2023/9/27 23:43,54,2021/12/11 19:39,72
756,PID0755,2020/12/3 13:14,69,2023/8/3 13:59,85
757,PID0756,2022/10/1 3:34,1,2023/1/28 23:41,64
758,PID0757,2023/3/2 6:27,23,2022/10/7 17:44,51
759,PID0758,2022/8/27 17:55,84,2023/8/4 14:08,82
760,PID0759,2022/3/4 16:06,25,2021/6/17 22:02,46
761,PID0760,2020/2/7 21:40,29,2020/5/26 20:31,82
762,PID0761,2023/2/19 19:14,36,2021/2/27 16:03,70
763,PID0762,2021/3/24 11:13,68,2023/3/8 3:40,47
764,PID0763,2022/8/7 2:51,4,2022/11/14 2:23,18
765,PID0764,2020/8/6 18:02,80,2021/3/31 16:37,45
766,PID0765,2021/1/22 4:35,34,2022/7/30 9:20,83
767,PID0766,2021/1/4 13:13,61,2021/12/11 21:13,24
768,PID0767,2023/10/5 15:01,84,2022/4/1 0:25,46
769,PID0768,2022/1/6 2:20,60,2020/10/27 22:06,87
770,PID0769,2022/1/7 0:29,100,2022/5/19 11:00,11
771,PID0770,2020/4/19 0:49,11,2023/4/21 18:09,18
772,PID0771,2021/9/21 3:46,100,2021/5/6 1:47,23
773,PID0772,2020/9/5 22:31,68,2022/1/31 3:22,83
774,PID0773,2021/2/3 16:11,38,2021/3/8 23:37,95
775,PID0774,2020/11/9 6:22,24,2020/4/15 9:03,88
776,PID0775,2023/2/15 17:45,85,2022/2/2 21:56,94
777,PID0776,2020/4/20 11:24,51,2021/11/24 8:05,92
778,PID0777,2020/5/21 19:13,55,2021/6/6 10:34,8
779,PID0778,2022/1/10 6:04,10,2022/11/17 9:08,94
780,PID0779,2023/2/19 13:35,3,2022/6/24 5:49,77
781,PID0780,2022/4/12 18:13,42,2022/9/5 1:37,22
782,PID0781,2020/12/13 23:42,72,2020/7/14 6:18,44
783,PID0782,2023/12/13 15:01,92,2023/11/6 0:18,22
784,PID0783,2020/5/21 9:59,70,2020/3/31 3:53,58
785,PID0784,2021/11/27 18:17,17,2023/8/9 14:33,28
786,PID0785,2023/3/30 2:37,1,2022/8/8 12:05,28
787,PID0786,2022/12/8 0:37,70,2023/2/20 5:23,98
788,PID0787,2020/1/20 1:10,68,2020/5/6 3:53,9
789,PID0788,2022/8/9 12:20,85,2023/4/28 8:57,4
790,PID0789,2022/6/22 5:13,92,2022/7/31 21:33,74
791,PID0790,2023/5/2 21:32,47,2020/3/3 6:46,56
792,PID0791,2022/7/5 15:51,14,2021/9/21 23:13,83
793,PID0792,2021/6/18 13:14,98,2022/3/24 17:10,14
794,PID0793,2020/4/19 18:34,7,2020/1/8 8:33,8
795,PID0794,2023/5/7 1:59,45,2021/12/27 14:29,26
796,PID0795,2020/8/21 12:09,43,2023/9/7 3:03,22
797,PID0796,2021/8/28 18:21,56,2021/2/24 10:57,10
798,PID0797,2023/12/4 7:13,28,2022/6/25 11:59,7
799,PID0798,2020/6/19 17:11,4,2020/3/29 2:02,32
800,PID0799,2022/1/20 23:22,54,2021/8/1 10:31,45
801,PID0800,2022/8/1 11:56,24,2022/1/24 16:58,10
802,PID0801,2020/5/23 14:16,48,2020/11/16 13:20,47
803,PID0802,2023/7/21 8:06,22,2023/11/19 9:49,25
804,PID0803,2020/2/1 11:32,92,2023/8/20 18:31,20
805,PID0804,2022/8/11 19:19,66,2021/9/26 12:43,94
806,PID0805,2021/11/19 4:24,21,2023/7/16 20:54,95
807,PID0806,2020/2/12 20:28,79,2023/10/24 8:05,43
808,PID0807,2020/8/5 23:19,5,2023/7/16 10:43,67
809,PID0808,2020/2/8 17:03,66,2023/10/1 13:33,96
810,PID0809,2021/1/8 12:53,4,2022/8/22 23:42,76
811,PID0810,2020/4/29 2:46,16,2022/2/21 0:58,92
812,PID0811,2020/4/1 14:09,19,2022/4/8 0:07,93
813,PID0812,2023/12/31 23:22,73,2020/6/4 15:06,62
814,PID0813,2020/2/22 19:39,95,2020/4/18 0:29,17
815,PID0814,2023/5/16 8:39,3,2020/11/29 23:05,97
816,PID0815,2022/10/18 22:25,9,2022/10/26 6:06,29
817,PID0816,2021/3/4 21:58,50,2023/12/22 2:11,32
818,PID0817,2022/8/17 22:44,77,2020/3/24 12:27,81
819,PID0818,2023/4/6 13:54,16,2020/10/8 2:19,80
820,PID0819,2021/8/18 19:58,3,2021/5/15 4:31,47
821,PID0820,2021/9/22 5:16,98,2021/6/24 18:20,41
822,PID0821,2023/8/28 15:33,70,2021/11/7 21:53,63
823,PID0822,2020/11/1 4:30,9,2022/1/30 6:25,76
824,PID0823,2023/11/17 21:23,48,2020/2/13 15:52,42
825,PID0824,2020/6/2 18:59,44,2020/9/17 7:47,12
826,PID0825,2022/6/3 14:52,15,2022/9/25 21:34,37
827,PID0826,2021/5/11 20:04,74,2020/6/1 4:55,90
828,PID0827,2021/7/16 2:01,26,2023/1/25 23:26,72
829,PID0828,2021/10/23 21:25,33,2021/9/24 18:17,32
830,PID0829,2022/5/21 10:32,12,2021/8/16 3:30,82
831,PID0830,2023/2/15 10:24,7,2023/12/1 3:39,10
832,PID0831,2021/7/13 1:56,37,2022/2/1 20:06,42
833,PID0832,2021/12/31 11:10,23,2021/6/14 17:28,28
834,PID0833,2023/5/30 2:36,5,2021/10/28 11:41,98
835,PID0834,2023/1/7 10:07,57,2022/11/4 17:34,44
836,PID0835,2022/7/11 23:07,51,2021/9/30 3:16,19
837,PID0836,2022/7/19 5:39,50,2022/10/21 21:56,70
838,PID0837,2023/5/2 21:09,99,2021/6/24 11:02,19
839,PID0838,2022/4/17 15:41,18,2022/7/10 13:16,62
840,PID0839,2021/4/22 7:41,91,2020/9/8 22:25,34
841,PID0840,2023/12/12 8:50,53,2023/3/31 9:25,26
842,PID0841,2020/7/5 20:55,9,2021/10/9 13:01,96
843,PID0842,2020/5/10 22:45,52,2021/9/7 3:05,25
844,PID0843,2021/5/4 9:30,13,2023/4/20 7:40,95
